time,heading_ang,pos_x,pos_y,vel_x,vel_y,accel_x,accel_y
0,45,132,360,282.842712474619,282.84271247461896,0,500
0.012,44.38579513914808,121,342,282.842712474619,276.84271247461896,0,500
0.016,44.178148148145716,122,341,282.842712474619,274.84271247461896,0,500
0.031,43.38627178680784,126,337,282.842712474619,267.34271247461896,0,500
0.034,43.225364275551,127,336,282.842712474619,265.84271247461896,0,500
0.047,42.51817635235806,131,333,282.842712474619,259.34271247461896,0,500
0.05,42.352665802774254,132,332,282.842712474619,257.84271247461896,0,500
0.062,41.68181903174047,135,329,282.842712474619,251.84271247461896,0,500
0.067,41.398098579862015,137,329,282.842712474619,249.34271247461896,0,500
0.079,40.70693853160533,141,326,282.842712474619,243.34271247461896,0,500
0.083,40.47330886501285,142,325,282.842712474619,241.34271247461896,0,500
0.097,39.64265217078924,146,321,282.842712474619,234.34271247461896,0,500
0.101,39.401583213532284,147,320,282.842712474619,232.34271247461896,0,500
0.112,38.72996523175702,150,318,282.842712474619,226.84271247461896,0,500
0.116,38.482559022295234,151,317,282.842712474619,224.84271247461896,0,500
0.129,37.666635015108554,155,314,282.842712474619,218.34271247461896,0,500
0.133,37.41190399461248,156,313,282.842712474619,216.34271247461896,0,500
0.146,36.5719423394055,160,311,282.842712474619,209.84271247461896,0,500
0.15,36.30974640610842,161,310,282.842712474619,207.84271247461896,0,500
0.163,35.445314089950024,165,307,282.842712474619,201.34271247461896,0,500
0.167,35.175527404622606,166,306,282.842712474619,199.34271247461896,0,500
0.179,34.35532897296882,169,304,282.842712474619,193.34271247461896,0,500
0.186,33.86932827917908,171,303,282.842712474619,189.84271247461896,0,500
0.197,33.09429449127679,174,300,282.842712474619,184.34271247461896,0,500
0.199,32.9518871065459,175,300,282.842712474619,183.34271247461896,0,500
0.213,31.942121696870117,180,299,282.842712474619,176.34271247461896,0,500
0.216,31.722795423188742,181,298,282.842712474619,174.84271247461896,0,500
0.229,30.760319545045135,184,296,282.842712474619,168.34271247461896,0,500
0.232,30.535422278540963,185,295,282.842712474619,166.84271247461896,0,500
0.245,29.548774873506915,189,293,282.842712474619,160.34271247461896,0,500
0.249,29.241237603400975,190,293,282.842712474619,158.34271247461896,0,500
0.264,28.07142487052223,195,291,282.842712474619,150.84271247461896,0,500
0.266,27.913479167234115,196,291,282.842712474619,149.84271247461896,0,500
0.281,26.714168710252736,200,289,282.842712474619,142.34271247461896,0,500
0.285,26.389982962106004,201,288,282.842712474619,140.34271247461896,0,500
0.297,25.406465943594455,205,287,282.842712474619,134.34271247461896,0,500
0.301,25.074994632630066,206,286,282.842712474619,132.34271247461896,0,500
0.313,24.069787377583268,210,285,282.842712474619,126.34271247461896,0,500
0.317,23.731148999074236,211,285,282.842712474619,124.34271247461896,0,500
0.329,22.704662132035764,215,284,282.842712474619,118.34271247461896,0,500
0.333,22.359012376384925,216,283,282.842712474619,116.34271247461896,0,500
0.345,21.311771119743014,219,282,282.842712474619,110.34271247461896,0,500
0.348,21.047578442613613,221,282,282.842712474619,108.84271247461896,0,500
0.364,19.6228198889946,225,281,282.842712474619,100.84271247461896,0,500
0.367,19.35278096757513,226,280,282.842712474619,99.34271247461896,0,500
0.378,18.355023225250463,230,280,282.842712474619,93.84271247461896,0,500
0.381,18.08086582742905,231,280,282.842712474619,92.34271247461896,0,500
0.396,16.697366944311028,236,279,282.842712474619,84.84271247461896,0,500
0.398,16.51133782917927,236,279,282.842712474619,83.84271247461896,0,500
0.413,15.104888845968162,241,278,282.842712474619,76.34271247461896,0,500
0.416,14.821289570216038,242,278,282.842712474619,74.84271247461896,0,500
0.431,13.392346212802039,247,278,282.842712474619,67.34271247461896,0,500
0.433,13.200490231582876,248,278,282.842712474619,66.34271247461896,0,500
0.445,12.04314357754383,251,277,282.842712474619,60.34271247461896,0,500
0.449,11.655084724169953,252,277,282.842712474619,58.34271247461896,0,500
0.464,10.190439145476248,258,277,282.842712474619,50.84271247461896,0,500
0.469,9.699118682095701,259,277,282.842712474619,48.34271247461896,0,500
0.481,8.51418389117201,264,277,282.842712474619,42.34271247461896,0,500
0.483,8.315951261137855,264,277,282.842712474619,41.34271247461896,0,500
0.497,6.922955027393655,269,278,282.842712474619,34.34271247461896,0,500
0.499,6.72324324915526,270,278,282.842712474619,33.34271247461896,0,500
0.515,5.1200306747126945,275,278,282.842712474619,25.342712474618963,0,500
0.517,4.919010477782734,276,278,282.842712474619,24.342712474618963,0,500
0.528,3.8113585969801846,279,278,282.842712474619,18.842712474618963,0,500
0.531,3.5087407979760172,280,278,282.842712474619,17.342712474618963,0,500
0.547,1.891876345804576,285,279,282.842712474619,9.342712474618963,0,500
0.55,1.5883004784246992,287,280,282.842712474619,7.842712474618963,0,500
0.565,0.06942363337154234,291,280,282.842712474619,0.34271247461896337,0,500
0.569,-0.3357148329804005,292,280,282.842712474619,-1.6572875253810366,0,500
0.58,-1.4495507698318875,296,280,282.842712474619,-7.157287525381037,0,500
0.583,-1.7531695193798669,295,279,282.842712474619,-8.657287525381037,0,500
0.597,-3.168481231159376,299,279,282.842712474619,-15.657287525381037,0,500
0.599,-3.370393310312707,300,279,282.842712474619,-16.657287525381037,0,500
0.614,-4.88172282334547,303,278,282.842712474619,-24.157287525381037,0,500
0.616,-5.082765909590449,304,278,282.842712474619,-25.157287525381037,0,500
0.631,-6.586260653482086,307,278,282.842712474619,-32.65728752538104,0,500
0.636,-7.085510642913661,308,278,282.842712474619,-35.15728752538104,0,500
0.648,-8.279171795220222,311,277,282.842712474619,-41.15728752538104,0,500
0.652,-8.675507841612955,312,277,282.842712474619,-43.15728752538104,0,500
0.665,-9.957653987665708,315,277,282.842712474619,-49.65728752538104,0,500
0.668,-10.252156394305956,315,277,282.842712474619,-51.15728752538104,0,500
0.68,-11.424562176144804,318,277,282.842712474619,-57.15728752538104,0,500
0.684,-11.813269257397678,319,277,282.842712474619,-59.15728752538104,0,500
0.696,-12.972668662444505,322,278,282.842712474619,-65.15728752538104,0,500
0.7,-13.356794287244583,323,278,282.842712474619,-67.15728752538104,0,500
