time,heading_ang,pos_x,pos_y,vel_x,vel_y,accel_x,accel_y
0,45,132,360,282.842712474619,282.84271247461896,0,500
0.006,44.69452610237797,119,376,282.842712474619,279.84271247461896,0,500
0.009,44.54056988944241,120,377,282.842712474619,278.34271247461896,0,500
0.015,44.23019758316313,122,379,282.842712474619,275.34271247461896,0,500
0.018,44.07377295619957,123,380,282.842712474619,273.84271247461896,0,500
0.024,43.758425448286076,124,381,282.842712474619,270.84271247461896,0,500
0.027,43.59949405937514,125,382,282.842712474619,269.34271247461896,0,500
0.033,43.279094788528276,127,384,282.842712474619,266.34271247461896,0,500
0.041,42.84658517458022,129,386,282.842712474619,262.34271247461896,0,500
0.043,42.73750112649147,130,386,282.842712474619,261.34271247461896,0,500
0.049,42.40793314906458,131,388,282.842712474619,258.34271247461896,0,500
0.056,42.01901160623734,133,390,282.842712474619,254.84271247461896,0,500
0.059,41.85085967650762,134,390,282.842712474619,253.34271247461896,0,500
0.065,41.51188557392991,137,391,282.842712474619,250.34271247461896,0,500
0.068,41.34105522449802,138,392,282.842712474619,248.84271247461896,0,500
0.074,40.996687640773345,139,393,282.842712474619,245.84271247461896,0,500
0.082,40.53186939907391,142,395,282.842712474619,241.84271247461896,0,500
0.085,40.35588068889865,143,396,282.842712474619,240.34271247461896,0,500
0.091,40.001128895315695,144,397,282.842712474619,237.34271247461896,0,500
0.093,39.88205205057714,145,398,282.842712474619,236.34271247461896,0,500
0.099,39.522326885212074,147,399,282.842712474619,233.34271247461896,0,500
0.101,39.401583213532284,147,400,282.842712474619,232.34271247461896,0,500
0.107,39.03683083942744,149,401,282.842712474619,229.34271247461896,0,500
0.109,38.91440261817513,149,401,282.842712474619,228.34271247461896,0,500
0.115,38.54457058106251,151,403,282.842712474619,225.34271247461896,0,500
0.117,38.42044057422104,152,403,282.842712474619,224.34271247461896,0,500
0.124,37.98260767213263,154,405,282.842712474619,220.84271247461896,0,500
0.126,37.85654322857899,154,405,282.842712474619,219.84271247461896,0,500
0.132,37.47574998038094,156,406,282.842712474619,216.84271247461896,0,500
0.134,37.34794898722922,156,407,282.842712474619,215.84271247461896,0,500
0.14,36.961922833877495,158,408,282.842712474619,212.84271247461896,0,500
0.142,36.832369930971126,159,409,282.842712474619,211.84271247461896,0,500
0.148,36.44106585637708,160,410,282.842712474619,208.84271247461896,0,500
0.15,36.30974640610842,161,410,282.842712474619,207.84271247461896,0,500
0.156,35.91312165619731,163,412,282.842712474619,204.84271247461896,0,500
0.158,35.78002180691388,163,412,282.842712474619,203.84271247461896,0,500
0.164,35.37803608338266,165,413,282.842712474619,200.84271247461896,0,500
0.167,35.175527404622606,166,414,282.842712474619,199.34271247461896,0,500
0.173,34.76746573235142,167,415,282.842712474619,196.34271247461896,0,500
0.176,34.56190789846872,168,416,282.842712474619,194.84271247461896,0,500
0.183,34.078298222576386,170,417,282.842712474619,191.34271247461896,0,500
0.185,33.939099067505445,171,417,282.842712474619,190.34271247461896,0,500
0.191,33.51875932461316,173,418,282.842712474619,187.34271247461896,0,500
0.198,33.023148314201705,175,420,282.842712474619,183.84271247461896,0,500
0.201,32.80901936793679,176,419,282.842712474619,182.34271247461896,0,500
0.204,32.593853616215846,177,420,282.842712474619,180.84271247461896,0,500
